Name,Label
S1501_C06_043E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Native Hawaiian and Other Pacific Islander alone
S1501_C06_044E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Native Hawaiian and Other Pacific Islander alone High school graduate or higher
S1501_C06_045E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Native Hawaiian and Other Pacific Islander alone Bachelor's degree or higher
S1501_C06_046E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Some other race alone
S1501_C06_047E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Some other race alone High school graduate or higher
S1501_C06_048E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Some other race alone Bachelor's degree or higher
S1501_C06_049E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Two or more races
S1501_C06_050E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Two or more races High school graduate or higher
S1501_C06_051E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Two or more races Bachelor's degree or higher
S1501_C06_052E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Hispanic or Latino Origin
S1501_C06_053E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Hispanic or Latino Origin High school graduate or higher
S1501_C06_054E,Estimate Percent Female RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT Hispanic or Latino Origin Bachelor's degree or higher
S1501_C06_055E,Estimate Percent Female POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL Less than high school graduate
S1501_C06_056E,Estimate Percent Female POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL High school graduate (includes equivalency)
S1501_C06_057E,Estimate Percent Female POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL Some college or associate's degree
S1501_C06_058E,Estimate Percent Female POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL Bachelor's degree or higher
S1501_C06_059E,Estimate Percent Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Population 25 years and over with earnings
S1501_C06_060E,Estimate Percent Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Population 25 years and over with earnings Less than high school graduate
S1501_C06_061E,Estimate Percent Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Population 25 years and over with earnings High school graduate (includes equivalency)
S1501_C06_062E,Estimate Percent Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Population 25 years and over with earnings Some college or associate's degree
S1501_C06_063E,Estimate Percent Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Population 25 years and over with earnings Bachelor's degree
S1501_C06_064E,Estimate Percent Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Population 25 years and over with earnings Graduate or professional degree
S1502_C01_001E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher
S1502_C01_002E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher Science and Engineering
S1502_C01_003E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher Science and Engineering Related Fields
S1502_C01_004E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher Business
S1502_C01_005E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher Education
S1502_C01_006E,"Estimate Total Total population 25 years and over with a Bachelor's degree or higher Arts, Humanities and Others"
S1502_C01_007E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years
S1502_C01_008E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering
S1502_C01_009E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering Related Fields
S1502_C01_010E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Business
S1502_C01_011E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Education
S1502_C01_012E,"Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Arts, Humanities and Others"
S1502_C01_013E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years
S1502_C01_014E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering
S1502_C01_015E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering Related Fields
S1502_C01_016E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Business
S1502_C01_017E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Education
S1502_C01_018E,"Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Arts, Humanities and Others"
S1502_C01_019E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over
S1502_C01_020E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering
S1502_C01_021E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering Related Fields
S1502_C01_022E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Business
S1502_C01_023E,Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Education
S1502_C01_024E,"Estimate Total Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Arts, Humanities and Others"
S1502_C02_001E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher
S1502_C02_002E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher Science and Engineering
S1502_C02_003E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher Science and Engineering Related Fields
S1502_C02_004E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher Business
S1502_C02_005E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher Education
S1502_C02_006E,"Estimate Percent Total population 25 years and over with a Bachelor's degree or higher Arts, Humanities and Others"
S1502_C02_007E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years
S1502_C02_008E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering
S1502_C02_009E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering Related Fields
S1502_C02_010E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Business
S1502_C02_011E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Education
S1502_C02_012E,"Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Arts, Humanities and Others"
S1502_C02_013E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years
S1502_C02_014E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering
S1502_C02_015E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering Related Fields
S1502_C02_016E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Business
S1502_C02_017E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Education
S1502_C02_018E,"Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Arts, Humanities and Others"
S1502_C02_019E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over
S1502_C02_020E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering
S1502_C02_021E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering Related Fields
S1502_C02_022E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Business
S1502_C02_023E,Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Education
S1502_C02_024E,"Estimate Percent Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Arts, Humanities and Others"
S1502_C03_001E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher
S1502_C03_002E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher Science and Engineering
S1502_C03_003E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher Science and Engineering Related Fields
S1502_C03_004E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher Business
S1502_C03_005E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher Education
S1502_C03_006E,"Estimate Male Total population 25 years and over with a Bachelor's degree or higher Arts, Humanities and Others"
S1502_C03_007E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years
S1502_C03_008E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering
S1502_C03_009E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering Related Fields
S1502_C03_010E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Business
S1502_C03_011E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Education
S1502_C03_012E,"Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Arts, Humanities and Others"
S1502_C03_013E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years
S1502_C03_014E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering
S1502_C03_015E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering Related Fields
S1502_C03_016E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Business
S1502_C03_017E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Education
S1502_C03_018E,"Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Arts, Humanities and Others"
S1502_C03_019E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over
S1502_C03_020E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering
S1502_C03_021E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering Related Fields
S1502_C03_022E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Business
S1502_C03_023E,Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Education
S1502_C03_024E,"Estimate Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Arts, Humanities and Others"
S1502_C04_001E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher
S1502_C04_002E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher Science and Engineering
S1502_C04_003E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher Science and Engineering Related Fields
S1502_C04_004E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher Business
S1502_C04_005E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher Education
S1502_C04_006E,"Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher Arts, Humanities and Others"
S1502_C04_007E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years
S1502_C04_008E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering
S1502_C04_009E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering Related Fields
S1502_C04_010E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Business
S1502_C04_011E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Education
S1502_C04_012E,"Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Arts, Humanities and Others"
S1502_C04_013E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years
S1502_C04_014E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering
S1502_C04_015E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Science and Engineering Related Fields
S1502_C04_016E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Business
S1502_C04_017E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Education
S1502_C04_018E,"Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 40 to 64 years Arts, Humanities and Others"
S1502_C04_019E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over
S1502_C04_020E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering
S1502_C04_021E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Science and Engineering Related Fields
S1502_C04_022E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Business
S1502_C04_023E,Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Education
S1502_C04_024E,"Estimate Percent Male Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 65 years and over Arts, Humanities and Others"
S1502_C05_001E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher
S1502_C05_002E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher Science and Engineering
S1502_C05_003E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher Science and Engineering Related Fields
S1502_C05_004E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher Business
S1502_C05_005E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher Education
S1502_C05_006E,"Estimate Female Total population 25 years and over with a Bachelor's degree or higher Arts, Humanities and Others"
S1502_C05_007E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years
S1502_C05_008E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering
S1502_C05_009E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Science and Engineering Related Fields
S1502_C05_010E,Estimate Female Total population 25 years and over with a Bachelor's degree or higher DETAILED AGE 25 to 39 years Business
